query_id;dop;execution_time;executor_start_time;query_used_mem;operator_mem;process_used_mem;estimate_work_mem;cstore_buffers;instance_mem;max_dynamic_memory;dynamic_startup_memory;init_used_memory;dynamic_peak_memory;other_memory;io_time;cpu_time;total_costs;operator_num;table_names;query_string;
11;2;1260.4;5.345;78848;18836;4485120;20971520;52428800;209715200;98500608;1319936;1328128;1398784;0;0;0;963188;17;title,movie_keyword,movie_info,keyword;SELECT MIN(t.title) AS movie_title FROM keyword AS k,      movie_info AS mi,      movie_keyword AS mk,      title AS t WHERE k.keyword LIKE '%sequel%'   AND mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German',                   'USA',                   'American')   AND t.production_year > 1990   AND t.id = mi.movie_id   AND t.id = mk.movie_id   AND mk.movie_id = mi.movie_id   AND k.id = mk.keyword_id;
12;2;380.04;5.499;72704;8059;3722240;20971520;52428800;209715200;98500608;1319936;1330176;1392640;0;0;0;328428;16;title,movie_keyword,movie_info_idx,keyword,info_type;SELECT MIN(mi_idx.info) AS rating,        MIN(t.title) AS movie_title FROM info_type AS it,      keyword AS k,      movie_info_idx AS mi_idx,      movie_keyword AS mk,      title AS t WHERE it.info ='rating'   AND k.keyword LIKE '%sequel%'   AND mi_idx.info > '5.0'   AND t.production_year > 2005   AND t.id = mi_idx.movie_id   AND t.id = mk.movie_id   AND mk.movie_id = mi_idx.movie_id   AND k.id = mk.keyword_id   AND it.id = mi_idx.info_type_id;
13;2;310.479;4.162;28672;5306;3620864;20971520;52428800;209715200;98500608;1319936;1327104;1348608;0;0;0;152549;12;title,movie_keyword,movie_info_idx,keyword,info_type;SELECT MIN(mi_idx.info) AS rating,        MIN(t.title) AS movie_title FROM info_type AS it,      keyword AS k,      movie_info_idx AS mi_idx,      movie_keyword AS mk,      title AS t WHERE it.info ='rating'   AND k.keyword LIKE '%sequel%'   AND mi_idx.info > '9.0'   AND t.production_year > 2010   AND t.id = mi_idx.movie_id   AND t.id = mk.movie_id   AND mk.movie_id = mi_idx.movie_id   AND k.id = mk.keyword_id   AND it.id = mi_idx.info_type_id;
14;2;397.795;5.303;60416;7887;3714048;20971520;52428800;209715200;98500608;1319936;1327104;1380352;0;0;0;304798;14;title,movie_keyword,movie_info_idx,keyword,info_type;SELECT MIN(mi_idx.info) AS rating,        MIN(t.title) AS movie_title FROM info_type AS it,      keyword AS k,      movie_info_idx AS mi_idx,      movie_keyword AS mk,      title AS t WHERE it.info ='rating'   AND k.keyword LIKE '%sequel%'   AND mi_idx.info > '2.0'   AND t.production_year > 1990   AND t.id = mi_idx.movie_id   AND t.id = mk.movie_id   AND mk.movie_id = mi_idx.movie_id   AND k.id = mk.keyword_id   AND it.id = mi_idx.info_type_id;
15;2;159.429;6.109;135168;51781;3736576;20971520;52428800;209715200;98500608;1319936;1330176;1455104;0;0;0;1.05219e+06;19;movie_info,movie_companies,info_type,title,company_type;SELECT MIN(t.title) AS typical_european_movie FROM company_type AS ct,      info_type AS it,      movie_companies AS mc,      movie_info AS mi,      title AS t WHERE ct.kind = 'production companies'   AND mc.note LIKE '%(theatrical)%'   AND mc.note LIKE '%(France)%'   AND mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German')   AND t.production_year > 2005   AND t.id = mi.movie_id   AND t.id = mc.movie_id   AND mc.movie_id = mi.movie_id   AND ct.id = mc.company_type_id   AND it.id = mi.info_type_id;
16;2;138.101;4.57;29696;2937;3587072;20971520;52428800;209715200;98500608;1319936;1328128;1349632;0;0;0;199550;12;movie_info,movie_companies,info_type,title,company_type;SELECT MIN(t.title) AS american_vhs_movie FROM company_type AS ct,      info_type AS it,      movie_companies AS mc,      movie_info AS mi,      title AS t WHERE ct.kind = 'production companies'   AND mc.note LIKE '%(VHS)%'   AND mc.note LIKE '%(USA)%'   AND mc.note LIKE '%(1994)%'   AND mi.info IN ('USA',                   'America')   AND t.production_year > 2010   AND t.id = mi.movie_id   AND t.id = mc.movie_id   AND mc.movie_id = mi.movie_id   AND ct.id = mc.company_type_id   AND it.id = mi.info_type_id;
17;2;1080.43;6.154;178176;98325;4553728;20971520;52428800;209715200;98500608;1319936;1332224;1498112;0;0;0;1.45832e+06;21;movie_info,movie_companies,info_type,title,company_type;SELECT MIN(t.title) AS american_movie FROM company_type AS ct,      info_type AS it,      movie_companies AS mc,      movie_info AS mi,      title AS t WHERE ct.kind = 'production companies'   AND mc.note NOT LIKE '%(TV)%'   AND mc.note LIKE '%(USA)%'   AND mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German',                   'USA',                   'American')   AND t.production_year > 1990   AND t.id = mi.movie_id   AND t.id = mc.movie_id   AND mc.movie_id = mi.movie_id   AND ct.id = mc.company_type_id   AND it.id = mi.info_type_id;
18;2;483.848;5.631;30720;6192;3789824;20971520;52428800;209715200;98500608;1319936;1328128;1350656;0;0;0;395328;12;title,name,movie_keyword,keyword,cast_info;SELECT MIN(k.keyword) AS movie_keyword,        MIN(n.name) AS actor_name,        MIN(t.title) AS marvel_movie FROM cast_info AS ci,      keyword AS k,      movie_keyword AS mk,      name AS n,      title AS t WHERE k.keyword = 'marvel-cinematic-universe'   AND n.name LIKE '%Downey%Robert%'   AND t.production_year > 2010   AND k.id = mk.keyword_id   AND t.id = mk.movie_id   AND t.id = ci.movie_id   AND ci.movie_id = mk.movie_id   AND n.id = ci.person_id;
19;2;2119.68;5.057;51200;8285;4028416;20971520;52428800;209715200;98500608;1319936;1329152;1371136;0;0;0;507044;16;title,name,movie_keyword,keyword,cast_info;SELECT MIN(k.keyword) AS movie_keyword,        MIN(n.name) AS actor_name,        MIN(t.title) AS hero_movie FROM cast_info AS ci,      keyword AS k,      movie_keyword AS mk,      name AS n,      title AS t WHERE k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')   AND n.name LIKE '%Downey%Robert%'   AND t.production_year > 2014   AND k.id = mk.keyword_id   AND t.id = mk.movie_id   AND t.id = ci.movie_id   AND ci.movie_id = mk.movie_id   AND n.id = ci.person_id;
20;2;426.28;4.896;30720;6192;3788800;20971520;52428800;209715200;98500608;1319936;1328128;1350656;0;0;0;395327;12;title,name,movie_keyword,keyword,cast_info;SELECT MIN(k.keyword) AS movie_keyword,        MIN(n.name) AS actor_name,        MIN(t.title) AS marvel_movie FROM cast_info AS ci,      keyword AS k,      movie_keyword AS mk,      name AS n,      title AS t WHERE k.keyword = 'marvel-cinematic-universe'   AND n.name LIKE '%Downey%Robert%'   AND t.production_year > 2014   AND k.id = mk.keyword_id   AND t.id = mk.movie_id   AND t.id = ci.movie_id   AND ci.movie_id = mk.movie_id   AND n.id = ci.person_id;
21;2;1077.44;6.149;86016;14576;4089856;20971520;52428800;209715200;98500608;1319936;1330176;1405952;0;0;0;1.68519e+06;19;title,name,movie_keyword,keyword,cast_info;SELECT MIN(k.keyword) AS movie_keyword,        MIN(n.name) AS actor_name,        MIN(t.title) AS hero_movie FROM cast_info AS ci,      keyword AS k,      movie_keyword AS mk,      name AS n,      title AS t WHERE k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')   AND n.name LIKE '%Downey%Robert%'   AND t.production_year > 2000   AND k.id = mk.keyword_id   AND t.id = mk.movie_id   AND t.id = ci.movie_id   AND ci.movie_id = mk.movie_id   AND n.id = ci.person_id;
22;2;421.613;5.488;30720;6192;3789824;20971520;52428800;209715200;98500608;1319936;1328128;1350656;0;0;0;395328;12;title,name,movie_keyword,keyword,cast_info;SELECT MIN(k.keyword) AS movie_keyword,        MIN(n.name) AS actor_name,        MIN(t.title) AS marvel_movie FROM cast_info AS ci,      keyword AS k,      movie_keyword AS mk,      name AS n,      title AS t WHERE k.keyword = 'marvel-cinematic-universe'   AND n.name LIKE '%Downey%Robert%'   AND t.production_year > 2000   AND k.id = mk.keyword_id   AND t.id = mk.movie_id   AND t.id = ci.movie_id   AND ci.movie_id = mk.movie_id   AND n.id = ci.person_id;
23;2;1385.21;7.042;272384;197467;4117504;20971520;52428800;209715200;98500608;1319936;1330176;1592320;0;0;0;2.00438e+06;19;title,name,movie_keyword,keyword,cast_info;SELECT MIN(k.keyword) AS movie_keyword,        MIN(n.name) AS actor_name,        MIN(t.title) AS hero_movie FROM cast_info AS ci,      keyword AS k,      movie_keyword AS mk,      name AS n,      title AS t WHERE k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')   AND t.production_year > 2000   AND k.id = mk.keyword_id   AND t.id = mk.movie_id   AND t.id = ci.movie_id   AND ci.movie_id = mk.movie_id   AND n.id = ci.person_id;
24;2;624.096;6.773;41984;7909;3786752;20971520;52428800;209715200;98500608;1319936;1338368;1361920;0;0;0;369744;18;title,person_info,name,movie_link,link_type,info_type,cast_info,aka_name;SELECT MIN(n.name) AS of_person,        MIN(t.title) AS biography_movie FROM aka_name AS an,      cast_info AS ci,      info_type AS it,      link_type AS lt,      movie_link AS ml,      name AS n,      person_info AS pi,      title AS t WHERE an.name LIKE '%a%'   AND it.info ='mini biography'   AND lt.link ='features'   AND n.name_pcode_cf BETWEEN 'A' AND 'F'   AND (n.gender='m'        OR (n.gender = 'f'            AND n.name LIKE 'B%'))   AND pi.note ='Volker Boehm'   AND t.production_year BETWEEN 1980 AND 1995   AND n.id = an.person_id   AND n.id = pi.person_id   AND ci.person_id = n.id   AND t.id = ci.movie_id   AND ml.linked_movie_id = t.id   AND lt.id = ml.link_type_id   AND it.id = pi.info_type_id   AND pi.person_id = an.person_id   AND pi.person_id = ci.person_id   AND an.person_id = ci.person_id   AND ci.movie_id = ml.linked_movie_id;
25;2;207.003;6.357;41984;7787;3680256;20971520;52428800;209715200;98500608;1319936;1338368;1361920;0;0;0;345997;18;title,person_info,name,movie_link,link_type,info_type,cast_info,aka_name;SELECT MIN(n.name) AS of_person,        MIN(t.title) AS biography_movie FROM aka_name AS an,      cast_info AS ci,      info_type AS it,      link_type AS lt,      movie_link AS ml,      name AS n,      person_info AS pi,      title AS t WHERE an.name LIKE '%a%'   AND it.info ='mini biography'   AND lt.link ='features'   AND n.name_pcode_cf LIKE 'D%'   AND n.gender='m'   AND pi.note ='Volker Boehm'   AND t.production_year BETWEEN 1980 AND 1984   AND n.id = an.person_id   AND n.id = pi.person_id   AND ci.person_id = n.id   AND t.id = ci.movie_id   AND ml.linked_movie_id = t.id   AND lt.id = ml.link_type_id   AND it.id = pi.info_type_id   AND pi.person_id = an.person_id   AND pi.person_id = ci.person_id   AND an.person_id = ci.person_id   AND ci.movie_id = ml.linked_movie_id;
26;2;1285.19;13.48;235520;95227;4541440;20971520;52428800;209715200;98500608;1319936;1355776;1555456;0;0;0;2.99014e+06;25;title,person_info,name,movie_link,link_type,info_type,cast_info,aka_name;SELECT MIN(n.name) AS cast_member_name,        MIN(pi.info) AS cast_member_info FROM aka_name AS an,      cast_info AS ci,      info_type AS it,      link_type AS lt,      movie_link AS ml,      name AS n,      person_info AS pi,      title AS t WHERE an.name IS NOT NULL   AND (an.name LIKE '%a%'        OR an.name LIKE 'A%')   AND it.info ='mini biography'   AND lt.link IN ('references',                   'referenced in',                   'features',                   'featured in')   AND n.name_pcode_cf BETWEEN 'A' AND 'F'   AND (n.gender='m'        OR (n.gender = 'f'            AND n.name LIKE 'A%'))   AND pi.note IS NOT NULL   AND t.production_year BETWEEN 1980 AND 2010   AND n.id = an.person_id   AND n.id = pi.person_id   AND ci.person_id = n.id   AND t.id = ci.movie_id   AND ml.linked_movie_id = t.id   AND lt.id = ml.link_type_id   AND it.id = pi.info_type_id   AND pi.person_id = an.person_id   AND pi.person_id = ci.person_id   AND an.person_id = ci.person_id   AND ci.movie_id = ml.linked_movie_id;
27;2;1364.74;7.913;90112;10916;4316160;20971520;52428800;209715200;98500608;1318912;1337344;1409024;0;0;0;2.17571e+06;19;title,role_type,name,movie_companies,company_name,cast_info,aka_name;SELECT MIN(an1.name) AS actress_pseudonym,        MIN(t.title) AS japanese_movie_dubbed FROM aka_name AS an1,      cast_info AS ci,      company_name AS cn,      movie_companies AS mc,      name AS n1,      role_type AS rt,      title AS t WHERE ci.note ='(voice: English version)'   AND cn.country_code ='[jp]'   AND mc.note LIKE '%(Japan)%'   AND mc.note NOT LIKE '%(USA)%'   AND n1.name LIKE '%Yo%'   AND n1.name NOT LIKE '%Yu%'   AND rt.role ='actress'   AND an1.person_id = n1.id   AND n1.id = ci.person_id   AND ci.movie_id = t.id   AND t.id = mc.movie_id   AND mc.company_id = cn.id   AND ci.role_id = rt.id   AND an1.person_id = ci.person_id   AND ci.movie_id = mc.movie_id;
28;2;409.546;7.385;56320;9507;3832832;20971520;52428800;209715200;98500608;1318912;1333248;1375232;0;0;0;523206;17;title,role_type,name,movie_companies,company_name,cast_info,aka_name;SELECT MIN(an.name) AS acress_pseudonym,        MIN(t.title) AS japanese_anime_movie FROM aka_name AS an,      cast_info AS ci,      company_name AS cn,      movie_companies AS mc,      name AS n,      role_type AS rt,      title AS t WHERE ci.note ='(voice: English version)'   AND cn.country_code ='[jp]'   AND mc.note LIKE '%(Japan)%'   AND mc.note NOT LIKE '%(USA)%'   AND (mc.note LIKE '%(2006)%'        OR mc.note LIKE '%(2007)%')   AND n.name LIKE '%Yo%'   AND n.name NOT LIKE '%Yu%'   AND rt.role ='actress'   AND t.production_year BETWEEN 2006 AND 2007   AND (t.title LIKE 'One Piece%'        OR t.title LIKE 'Dragon Ball Z%')   AND an.person_id = n.id   AND n.id = ci.person_id   AND ci.movie_id = t.id   AND t.id = mc.movie_id   AND mc.company_id = cn.id   AND ci.role_id = rt.id   AND an.person_id = ci.person_id   AND ci.movie_id = mc.movie_id;
29;2;2608.53;9.842;840704;780411;4092928;20971520;52428800;209715200;98500608;1318912;1343488;2159616;0;0;0;3.90323e+06;23;title,role_type,name,movie_companies,company_name,cast_info,aka_name;SELECT MIN(a1.name) AS writer_pseudo_name,        MIN(t.title) AS movie_title FROM aka_name AS a1,      cast_info AS ci,      company_name AS cn,      movie_companies AS mc,      name AS n1,      role_type AS rt,      title AS t WHERE cn.country_code ='[us]'   AND rt.role ='writer'   AND a1.person_id = n1.id   AND n1.id = ci.person_id   AND ci.movie_id = t.id   AND t.id = mc.movie_id   AND mc.company_id = cn.id   AND ci.role_id = rt.id   AND a1.person_id = ci.person_id   AND ci.movie_id = mc.movie_id;
30;2;744.125;9.574;402432;280185;4090880;20971520;52428800;209715200;98500608;1318912;1343488;1721344;0;0;0;3.90323e+06;23;title,role_type,name,movie_companies,company_name,cast_info,aka_name;SELECT MIN(an1.name) AS costume_designer_pseudo,        MIN(t.title) AS movie_with_costumes FROM aka_name AS an1,      cast_info AS ci,      company_name AS cn,      movie_companies AS mc,      name AS n1,      role_type AS rt,      title AS t WHERE cn.country_code ='[us]'   AND rt.role ='costume designer'   AND an1.person_id = n1.id   AND n1.id = ci.person_id   AND ci.movie_id = t.id   AND t.id = mc.movie_id   AND mc.company_id = cn.id   AND ci.role_id = rt.id   AND an1.person_id = ci.person_id   AND ci.movie_id = mc.movie_id;
31;2;2800.01;8.556;80896;11232;4703232;20971520;52428800;209715200;98500608;1318912;1348608;1399808;0;0;0;2.59222e+06;20;title,role_type,name,movie_companies,company_name,cast_info,char_name,aka_name;SELECT MIN(an.name) AS alternative_name,        MIN(chn.name) AS character_name,        MIN(t.title) AS movie FROM aka_name AS an,      char_name AS chn,      cast_info AS ci,      company_name AS cn,      movie_companies AS mc,      name AS n,      role_type AS rt,      title AS t WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')   AND cn.country_code ='[us]'   AND mc.note IS NOT NULL   AND (mc.note LIKE '%(USA)%'        OR mc.note LIKE '%(worldwide)%')   AND n.gender ='f'   AND n.name LIKE '%Ang%'   AND rt.role ='actress'   AND t.production_year BETWEEN 2005 AND 2015   AND ci.movie_id = t.id   AND t.id = mc.movie_id   AND ci.movie_id = mc.movie_id   AND mc.company_id = cn.id   AND ci.role_id = rt.id   AND n.id = ci.person_id   AND chn.id = ci.person_role_id   AND an.person_id = n.id   AND an.person_id = ci.person_id;
32;2;1566.89;8.281;80896;11870;4637696;20971520;52428800;209715200;98500608;1318912;1347584;1399808;0;0;0;2.09314e+06;20;title,role_type,name,movie_companies,company_name,cast_info,char_name,aka_name;SELECT MIN(an.name) AS alternative_name,        MIN(chn.name) AS voiced_character,        MIN(n.name) AS voicing_actress,        MIN(t.title) AS american_movie FROM aka_name AS an,      char_name AS chn,      cast_info AS ci,      company_name AS cn,      movie_companies AS mc,      name AS n,      role_type AS rt,      title AS t WHERE ci.note = '(voice)'   AND cn.country_code ='[us]'   AND mc.note LIKE '%(200%)%'   AND (mc.note LIKE '%(USA)%'        OR mc.note LIKE '%(worldwide)%')   AND n.gender ='f'   AND n.name LIKE '%Angel%'   AND rt.role ='actress'   AND t.production_year BETWEEN 2007 AND 2010   AND ci.movie_id = t.id   AND t.id = mc.movie_id   AND ci.movie_id = mc.movie_id   AND mc.company_id = cn.id   AND ci.role_id = rt.id   AND n.id = ci.person_id   AND chn.id = ci.person_role_id   AND an.person_id = n.id   AND an.person_id = ci.person_id;
33;2;2148.18;14.139;510976;337814;4792320;20971520;52428800;209715200;98500608;1318912;1359872;1829888;0;0;0;4.98918e+06;27;title,role_type,name,movie_companies,company_name,cast_info,char_name,aka_name;SELECT MIN(an.name) AS alternative_name,        MIN(chn.name) AS voiced_character_name,        MIN(n.name) AS voicing_actress,        MIN(t.title) AS american_movie FROM aka_name AS an,      char_name AS chn,      cast_info AS ci,      company_name AS cn,      movie_companies AS mc,      name AS n,      role_type AS rt,      title AS t WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')   AND cn.country_code ='[us]'   AND n.gender ='f'   AND n.name LIKE '%An%'   AND rt.role ='actress'   AND ci.movie_id = t.id   AND t.id = mc.movie_id   AND ci.movie_id = mc.movie_id   AND mc.company_id = cn.id   AND ci.role_id = rt.id   AND n.id = ci.person_id   AND chn.id = ci.person_role_id   AND an.person_id = n.id   AND an.person_id = ci.person_id;
34;2;2242;14.588;542720;378657;4764672;20971520;52428800;209715200;98500608;1318912;1358848;1861632;0;0;0;5.02221e+06;26;title,role_type,name,movie_companies,company_name,cast_info,char_name,aka_name;SELECT MIN(an.name) AS alternative_name,        MIN(chn.name) AS voiced_char_name,        MIN(n.name) AS voicing_actress,        MIN(t.title) AS american_movie FROM aka_name AS an,      char_name AS chn,      cast_info AS ci,      company_name AS cn,      movie_companies AS mc,      name AS n,      role_type AS rt,      title AS t WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')   AND cn.country_code ='[us]'   AND n.gender ='f'   AND rt.role ='actress'   AND ci.movie_id = t.id   AND t.id = mc.movie_id   AND ci.movie_id = mc.movie_id   AND mc.company_id = cn.id   AND ci.role_id = rt.id   AND n.id = ci.person_id   AND chn.id = ci.person_role_id   AND an.person_id = n.id   AND an.person_id = ci.person_id;
35;2;10657.5;6.462;55296;8102;4402176;20971520;52428800;209715200;98500608;1318912;1332224;1374208;0;0;0;2.10273e+06;17;role_type,movie_companies,title,company_type,company_name,cast_info,char_name;SELECT MIN(chn.name) AS uncredited_voiced_character,        MIN(t.title) AS russian_movie FROM char_name AS chn,      cast_info AS ci,      company_name AS cn,      company_type AS ct,      movie_companies AS mc,      role_type AS rt,      title AS t WHERE ci.note LIKE '%(voice)%'   AND ci.note LIKE '%(uncredited)%'   AND cn.country_code = '[ru]'   AND rt.role = 'actor'   AND t.production_year > 2005   AND t.id = mc.movie_id   AND t.id = ci.movie_id   AND ci.movie_id = mc.movie_id   AND chn.id = ci.person_role_id   AND rt.id = ci.role_id   AND cn.id = mc.company_id   AND ct.id = mc.company_type_id;
36;2;821.151;6.557;84992;8211;4088832;20971520;52428800;209715200;98500608;1318912;1333248;1403904;0;0;0;1.92052e+06;19;role_type,movie_companies,title,company_type,company_name,cast_info,char_name;SELECT MIN(chn.name) AS character,        MIN(t.title) AS russian_mov_with_actor_producer FROM char_name AS chn,      cast_info AS ci,      company_name AS cn,      company_type AS ct,      movie_companies AS mc,      role_type AS rt,      title AS t WHERE ci.note LIKE '%(producer)%'   AND cn.country_code = '[ru]'   AND rt.role = 'actor'   AND t.production_year > 2010   AND t.id = mc.movie_id   AND t.id = ci.movie_id   AND ci.movie_id = mc.movie_id   AND chn.id = ci.person_role_id   AND rt.id = ci.role_id   AND cn.id = mc.company_id   AND ct.id = mc.company_type_id;
