query_id;dop;execution_time;executor_start_time;query_used_mem;operator_mem;process_used_mem;estimate_work_mem;cstore_buffers;instance_mem;max_dynamic_memory;dynamic_startup_memory;init_used_memory;dynamic_peak_memory;other_memory;io_time;cpu_time;total_costs;operator_num;table_names;query_string;
13;64;4256.74;180.225;4771840;1560279;23475200;52428800;104857600;524288000;300350464;1746944;5253120;6518784;343040;0;0;6.23633e+06;13;orders,customer;select  c_count,  count(*) as custdist from  (   select    c_custkey,    count(*)   from    customer left outer join orders on     c_custkey = o_custkey     and o_comment not like '%special%request%'   group by    c_custkey  ) as c_orders (c_custkey, c_count) group by  c_count order by  custdist desc,  c_count desc;
14;64;7625.7;18.656;3378176;1177967;44487680;52428800;104857600;524288000;300350464;1746944;3933184;5125120;332800;0;0;4.26702e+06;9;part,lineitem;select  100 * sum(case   when p_type like 'PROMO%'    then l_extendedprice * (1 - l_discount)/10   else 0  end) / sum(l_extendedprice * (1 - l_discount)/1000) as promo_revenue  from  lineitem,  part where  l_partkey = p_partkey  and l_shipdate >= date '1995-09-01'  and l_shipdate < date '1995-09-01' + NUMTOYMINTERVAL(1,'month');
15;64;76246.8;0.429;226304;179429;42015744;52428800;104857600;524288000;300350464;1746944;1752064;1973248;407552;0;0;6.42931e+07;10;lineitem,supplier;with revenue as (         select                 l_suppkey as supplier_no,                 sum(l_extendedprice * (1 - l_discount)) as total_revenue         from                 lineitem         where                 l_shipdate >= date '1996-01-01'                 and l_shipdate < date '1996-01-01' + NUMTOYMINTERVAL(3,'month')         group by                 l_suppkey ) select         s_suppkey,         s_name,         s_address,         s_phone,         total_revenue from         supplier,         revenue where         s_suppkey = supplier_no         and total_revenue = (                 select                         max(total_revenue)                 from                         revenue         ) order by         s_suppkey;
16;64;3827.62;325.692;4862976;714803;17183744;52428800;104857600;524288000;300350464;1746944;5971968;6609920;0;0;0;6.01313e+06;17;supplier,part,partsupp;select  p_brand,  p_type,  p_size,  count(ps_suppkey) as supplier_cnt  from  partsupp,  part where  p_partkey = ps_partkey  and p_brand <> 'Brand#45'  and p_type not like 'MEDIUM POLISHED%'  and p_size in (49, 14, 23, 45, 19, 3, 36, 9)  and ps_suppkey not in (   select    s_suppkey   from    supplier   where    s_comment like '%Customer%Complaints%'  ) group by  p_brand,  p_type,  p_size order by  supplier_cnt desc,  p_brand,  p_type,  p_size limit 100 ;
17;64;37278.8;75.452;45749248;41821161;41668608;52428800;104857600;524288000;300350464;1746944;5061632;47496192;293888;0;0;1.35843e+07;14;part,lineitem;select  sum(l_extendedprice) / 7.0 as avg_yearly from  lineitem,  part,  (select       l_partkey as temp_l_partkey, 0.2 * avg(l_quantity) as temp_avg   from   lineitem   group by l_partkey  ) as temp where  p_partkey = l_partkey  and p_brand = 'Brand#23'  and p_container = 'MED BOX'  and l_quantity < temp_avg  and p_partkey = temp_l_partkey;
18;64;24455.8;66.923;25638912;23838553;37340160;52428800;104857600;524288000;300350464;1746944;6328320;27385856;491520;0;0;1.53375e+07;22;lineitem,orders,customer;select  c_name,  c_custkey,  o_orderkey,  o_orderdate,  o_totalprice,  sum(l_quantity) from  customer,  orders,  lineitem where  o_orderkey in (   select    l_orderkey   from    lineitem   group by    l_orderkey having     sum(l_quantity) > 300  )  and c_custkey = o_custkey  and o_orderkey = l_orderkey group by  c_name,  c_custkey,  o_orderkey,  o_orderdate,  o_totalprice order by  o_totalprice desc,  o_orderdate limit 100;
19;64;22735.6;35.646;3144704;767722;81233920;52428800;104857600;524288000;300350464;1746944;4089856;4891648;716800;0;0;3.79484e+06;9;part,lineitem;select  sum(l_extendedprice* (1 - l_discount)) as revenue from  lineitem,  part where  (   p_partkey = l_partkey   and p_brand = 'Brand#12'   and p_container in ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')   and l_quantity >= 1 and l_quantity <= 1 + 10   and p_size between 1 and 5   and l_shipmode in ('AIR', 'AIR REG')   and l_shipinstruct = 'DELIVER IN PERSON'  )  or  (   p_partkey = l_partkey   and p_brand = 'Brand#23'   and p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')   and l_quantity >= 10 and l_quantity <= 10 + 10   and p_size between 1 and 10   and l_shipmode in ('AIR', 'AIR REG')   and l_shipinstruct = 'DELIVER IN PERSON'  )  or  (   p_partkey = l_partkey   and p_brand = 'Brand#34'   and p_container in ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')   and l_quantity >= 20 and l_quantity <= 20 + 10   and p_size between 1 and 15   and l_shipmode in ('AIR', 'AIR REG')   and l_shipinstruct = 'DELIVER IN PERSON'  );
20;64;12757.3;82.393;12361728;8973115;41524224;52428800;104857600;524288000;300350464;1746944;5120000;14108672;51200;0;0;3.17368e+07;16;lineitem,part,partsupp,nation,supplier;select  s_name,  s_address from  supplier,  nation where  s_suppkey in (   select    ps_suppkey   from    partsupp,    (     select      l_partkey as temp_l_partkey, l_suppkey as temp_l_suppkey, 0.5 * sum(l_quantity) as temp_l_quantity     from      lineitem     where      l_shipdate >= date '1994-01-01'      and l_shipdate < date '1994-01-01' + NUMTOYMINTERVAL(1,'year')     group by l_partkey, l_suppkey    ) as temp   where       temp_l_partkey = ps_partkey    and temp_l_suppkey = ps_suppkey    and ps_partkey in (     select      p_partkey     from      part     where      p_name like 'forest%'    )    and ps_availqty > temp_l_quantity  )  and s_nationkey = n_nationkey  and n_name = 'CANADA' order by  s_name;
21;64;27151;133.656;52491264;46097747;37990400;52428800;104857600;524288000;300350464;1746944;8244224;54238208;0;0;0;2.26448e+07;26;nation,orders,lineitem,supplier;select  s_name,  count(*) as numwait from  supplier,  lineitem l1,  orders,  nation where  s_suppkey = l1.l_suppkey  and o_orderkey = l1.l_orderkey  and o_orderstatus = 'F'  and l1.l_receiptdate > l1.l_commitdate  and exists (   select    *   from    lineitem l2   where    l2.l_orderkey = l1.l_orderkey    and l2.l_suppkey <> l1.l_suppkey  )  and not exists (   select    *   from    lineitem l3   where    l3.l_orderkey = l1.l_orderkey    and l3.l_suppkey <> l1.l_suppkey    and l3.l_receiptdate > l3.l_commitdate  )  and s_nationkey = n_nationkey  and n_name = 'SAUDI ARABIA' group by  s_name order by  numwait desc,  s_name limit 100;
22;64;28187.2;32.56;2743296;345588;14703616;52428800;104857600;524288000;300350464;1746944;4072448;4490240;0;0;0;6.14697e+06;13;orders,customer;select  cntrycode,  count(*) as numcust,  sum(c_acctbal) as totacctbal from  (   select    substring(c_phone from 1 for 2) as cntrycode,    c_acctbal   from    customer   where    substring(c_phone from 1 for 2) in     ('13', '31', '23', '29', '30', '18', '17')    and c_acctbal > (     select      avg(c_acctbal)     from      customer     where      c_acctbal > 0.00      and substring(c_phone from 1 for 2) in       ('13', '31', '23', '29', '30', '18', '17')    )    and not exists (     select      *     from      orders     where      o_custkey = c_custkey    )  ) as custsale group by  cntrycode order by  cntrycode;
