query_id;plan_id;dop;query_dop;operator_type;execution_time;total_time;start_time;estimate_costs;estimate_rows;actual_rows;l_input_rows;r_input_rows;nloops;peak_mem;cstore_buffers;instance_mem;width;table_names;index_names;filter;join_names;predicate_cost;agg_col;agg_width;disk_ratio;agg_groups;build_time;hash_time;hash_table_size;jointype;hash_width;stream_data_send_time;stream_quota_time;stream_poll_time;stream_data_copy_time;up_dop;down_dop;child_plan;is_executed
3;3;1;64;Vector Streaming LOCAL GATHER;1.331;16176.6;15964.8;0.150713;10;640;640;0;1;606;104857600;524288000;78;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;16170;0.993;1;64;4;1
4;0;1;64;Row Adapter;0.009;10581;10581;0;1;5;5;0;1;20;104857600;524288000;24;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;1;1
4;1;1;64;Vector Sort;0.44;10580.9;10580.9;0.005;1;5;5;0;1;284;104857600;524288000;24;none;;;;0;1;0;0;0;0;0;0;none;0;0;0;0;0;0;0;2;1
4;2;1;64;Vector Streaming LOCAL GATHER;0.32;10580.5;10578.9;0.00402435;1;5;5;0;1;120;104857600;524288000;24;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;10579.8;0.17;1;8;3;1
4;3;8;64;Vector Sonic Hash Aggregate;0.932;10576.8;10556.2;0.00015625;1;5;320;0;1;5840;104857600;524288000;24;none;;;;0;1;0;0;320;0.631;0.084;27.5;none;0;0.15;0;0;0.121;0;0;4;1
4;4;8;64;Vector Streaming LOCAL REDISTRIBUTE;1.4125;10575.8;10548.9;0.031875;1;320;320;0;1;4648;104857600;524288000;24;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;10568;1.1165;8;64;5;1
4;5;64;64;Vector Sonic Hash Aggregate;33.248;10587.9;10547.1;0.00015625;1;320;5257429;0;1;43328;104857600;524288000;24;none;;;;0;1;8;0;320;25.246;2.224;27.5;none;0;0.296;0;0;0.206;0;0;6;1
4;6;64;64;Vector Hash Join;587.712;10554.7;2481.81;549209;320944;5257429;379356474;5733776;1;489402;104857600;524288000;16;none;;;(lineitem.l_orderkey = orders.o_orderkey);0;0;0;0;0;108.433;8026.44;268771;Right Semi;24;0;0;0;0;0;0;7,9;1
4;9;64;64;Vector Streaming LOCAL REDISTRIBUTE;92.9104;2445;197.81;181710;5945552;5733776;5733776;0;1;38656;104857600;524288000;24;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;2394.58;9.20836;64;64;10;1
4;10;64;64;CStore Scan;742.145;742.145;5.521;113078;5945552;5733776;150000000;0;1;38016;104857600;524288000;24;orders;;((o_orderdate >= '1993-07-01 00:00:00'::timestamp(0) without time zone) AND (o_orderdate < '1993-10-01 00:00:00'::timestamp without time zone));;0;0;0;0;0;0;0;0;none;0;2099.45;2015.75;0;68.458;0;0;;1
4;7;64;64;Vector Streaming LOCAL REDISTRIBUTE;2102.03;7521.96;0.329;540486;200012634;379356474;379356474;0;1;35968;104857600;524288000;8;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;7292.69;45.4836;64;64;8;1
4;8;64;64;CStore Scan;2343.49;2343.49;25.205;288021;200012634;379356474;600037902;0;1;40064;104857600;524288000;8;lineitem;;(l_commitdate < l_receiptdate);;0;0;0;0;0;0;0;0;none;0;7623.51;5566.96;0;453.785;0;0;;1
5;0;1;64;Row Adapter;0.027;7331.65;7331.65;0;176;5;5;0;1;20;104857600;524288000;158;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;1;1
5;1;1;64;Vector Sort;0.403;7331.63;7331.62;0.44;176;5;5;0;1;299;104857600;524288000;158;none;;;;0;1;0;0;0;0;0;0;none;0;0;0;0;0;0;0;2;1
5;2;1;64;Vector Streaming LOCAL GATHER;0.072;7331.22;7331.14;4.50934;176;5;5;0;1;137;104857600;524288000;158;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;7330.96;0.043;1;8;3;1
5;3;8;64;Vector Sonic Hash Aggregate;0.503;7331.25;7330.15;0.0275;176;5;80;0;1;5840;104857600;524288000;158;none;;;;0;1;0;0;80;0.029;0.023;1911.25;none;0;0.029;0;0;0.026;0;0;4;1
5;4;8;64;Vector Streaming LOCAL REDISTRIBUTE;0.426625;7330.75;7317.39;17.1256;176;80;80;0;1;1528;104857600;524288000;158;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;7330;0.046625;8;16;5;1
5;5;16;64;Vector Sonic Hash Aggregate;7.338;7326.16;7263.68;0.0275;176;80;72839;0;1;12864;104857600;524288000;158;none;;;;0;1;32;0;80;0.932;1.799;1911.25;none;0;0.38;0;0;0.313;0;0;6;1
5;6;16;64;Vector Sonic Hash Join;233.186;7318.82;4141.04;438725;146910;72839;1818606;15000000;1;331540;104857600;524288000;126;none;;;((orders.o_custkey = customer.c_custkey) AND (supplier.s_nationkey = customer.c_nationkey));0;0;0;0;0;233.186;5926.37;527344;Inner;12;0;0;0;0;0;0;7,20;1
5;20;16;64;Vector Streaming LOCAL REDISTRIBUTE;756.579;1172.64;0.071;145221;15000000;15000000;15000000;0;1;2736;104857600;524288000;12;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;1112.99;12.7598;16;16;21;1
5;21;16;64;CStore Scan;21.752;21.752;0.408;68011.7;15000000;15000000;15000000;0;1;6560;104857600;524288000;12;customer;;;;0;0;0;0;0;0;0;0;none;0;945.713;201.894;0;108.596;0;0;;1
5;11;32;64;CStore Scan;5806.4;5806.4;117.28;264582;600037902;600037902;600037902;0;1;25504;104857600;524288000;38;lineitem;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
5;14;16;64;CStore Scan;2.666;2.666;0.26;20040;1000000;100000;1000000;0;0;396;104857600;524288000;12;supplier;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
5;16;16;64;CStore Scan;0.156;0.156;0.142;10.176;176;25;176;0;0;497;104857600;524288000;112;nation;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
5;17;16;64;CStore Scan;0.505;0.505;0.036;10.623;1;1;178;0;1;5255;104857600;524288000;4;region;;(r_name = 'ASIA'::bpchar);;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
5;15;16;64;Vector Sonic Hash Join;3.33;3.991;0.305;10.6272;1;5;25;1;1;5776;104857600;524288000;108;none;;;(nation.n_regionkey = region.r_regionkey);0;0;0;0;0;0.011;0.274;0.0273438;Inner;4;0;0;0;0;0;0;16,17;1
5;13;16;64;Vector Sonic Hash Join;2.344;9.001;1.064;24040;5682;19939;100000;5;1;6800;104857600;524288000;120;none;;;(supplier.s_nationkey = nation.n_nationkey);0;0;0;0;0;0.009;4.572;0.644531;Inner;108;58.392;9.184;0;36.414;0;0;14,15;1
5;12;32;64;Vector Streaming BROADCAST;51.0258;63.68;0.065;94542;363648;638048;19939;0;1;6592;104857600;524288000;120;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;49.8868;1.81781;32;16;13;1
5;10;32;64;Vector Sonic Hash Join;766.171;6636.25;170.072;300294;3409306;11962825;600037902;638048;1;35968;104857600;524288000;142;none;;;(lineitem.l_suppkey = supplier.s_suppkey);0;0;0;0;0;2.383;6585.13;89725.5;Inner;120;616.581;102.959;0;357.777;0;0;11,12;1
5;9;64;64;Vector Streaming LOCAL REDISTRIBUTE;559.346;5610.43;11.055;368688;3409306;11962825;11962825;0;1;26048;104857600;524288000;142;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;5536.42;45.7243;64;32;10;1
5;19;32;64;CStore Scan;903.094;903.094;5.75;113078;22593250;22760819;150000000;0;1;18496;104857600;524288000;16;orders;;((o_orderdate >= '1994-01-01 00:00:00'::timestamp(0) without time zone) AND (o_orderdate < '1995-01-01 00:00:00'::timestamp without time zone));;0;0;0;0;0;0;0;0;none;0;558.516;39.39;0;86.712;0;0;;1
5;18;64;64;Vector Streaming LOCAL REDISTRIBUTE;524.42;1530.1;0.155;197480;22593250;22760819;22760819;0;1;19456;104857600;524288000;16;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;1497.15;5.29353;64;32;19;1
5;8;64;64;Vector Sonic Hash Join;130.213;7270.75;1564.48;369461;3672507;1818606;11962825;22760819;1;608177;104857600;524288000;142;none;;;(lineitem.l_orderkey = orders.o_orderkey);0;0;0;0;0;100.236;5647.29;889094;Inner;16;47.815;11.72;0;34.455;0;0;9,18;1
5;7;16;64;Vector Streaming LOCAL REDISTRIBUTE;64.9819;5915.86;2809.97;438271;3672507;1818606;1818606;0;1;10784;104857600;524288000;142;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;5848.82;28.8869;16;64;8;1
6;0;1;64;Row Adapter;0.023;6886.75;6886.75;0;1;1;1;0;1;11;104857600;524288000;54;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;1;1
6;1;1;64;Vector Aggregate;0.129;6886.73;6886.73;0.0187032;1;1;32;0;1;182;104857600;524288000;54;none;;;;0;0;0;0;1;0;0;0;none;0;0;0;0;0;0;0;2;1
6;2;1;64;Vector Streaming LOCAL GATHER;0.158;6886.6;4255.2;0.0187032;1;32;32;0;1;311;104857600;524288000;54;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;6886.17;0.104;1;32;3;1
6;3;32;64;Vector Aggregate;35.071;6881.62;4251.87;0.01;1;32;11421368;0;1;7232;104857600;524288000;54;none;;;;0;0;32;0;32;0;0;0;none;0;0.054;0;0;0.039;0;0;4;1
6;4;32;64;CStore Scan;6846.55;6846.55;38.525;381777;11281793;11421368;600037902;0;1;28768;104857600;524288000;22;lineitem;;((l_shipdate >= '1994-01-01 00:00:00'::timestamp(0) without time zone) AND (l_shipdate < '1995-01-01 00:00:00'::timestamp without time zone) AND (l_discount >= .05) AND (l_discount <= .07) AND (l_quantity < 24::numeric));;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
7;0;1;64;Row Adapter;0.006;20732;20732;0;11673;4;4;0;1;38;104857600;524288000;270;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;1;1
7;1;1;64;Vector Sort;0.388;20732;20732;29.1825;11673;4;4;0;1;337;104857600;524288000;270;none;;;;0;3;0;0;0;0;0;0;none;0;0;0;0;0;0;0;2;1
7;2;1;64;Vector Streaming LOCAL GATHER;0.137;20731.6;20731;538.971;11673;4;4;0;1;172;104857600;524288000;270;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;20731.4;0.089;1;8;3;1
7;3;8;64;Vector Sonic Hash Aggregate;1.01;20730.4;20729.1;31.0064;11673;4;583512;0;1;9036;104857600;524288000;270;none;;;;0;3;32;0;182;68.155;37.742;4719.36;none;0;0.048;0;0;0.035;0;0;4;1
7;4;8;64;Vector Streaming LOCAL REDISTRIBUTE;41.4701;20729.4;3276.76;628440;11673;583512;583512;0;1;1786;104857600;524288000;238;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;20681.9;19.5981;8;16;5;1
7;5;16;64;Vector Sonic Hash Join;264.797;20686;2443.05;626850;11673;583512;14619080;15000000;1;332447;104857600;524288000;238;none;;;((orders.o_custkey = customer.c_custkey) AND (n2.n_nationkey = customer.c_nationkey));0;0;0;0;0;105.138;19512.1;527344;Inner;12;34.124;12.252;0;21.115;0;0;6,19;1
7;19;16;64;Vector Streaming LOCAL REDISTRIBUTE;716.855;1065.14;0.473;145221;15000000;15000000;15000000;0;1;2736;104857600;524288000;12;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;1030.92;12.245;16;16;20;1
7;20;16;64;CStore Scan;19.764;19.764;0.301;68011.7;15000000;15000000;15000000;0;1;6560;104857600;524288000;12;customer;;;;0;0;0;0;0;0;0;0;none;0;761.668;57.058;0;105.485;0;0;;1
7;10;16;64;CStore Scan;8329.53;8329.53;192.808;311460;180798302;182301190;600037902;0;1;15536;104857600;524288000;46;lineitem;;((l_shipdate >= '1995-01-01 00:00:00'::timestamp(0) without time zone) AND (l_shipdate <= '1996-12-31 00:00:00'::timestamp(0) without time zone));;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
7;13;1;64;CStore Scan;17.163;17.163;0.081;20040;1000000;1000000;1000000;0;1;396;104857600;524288000;12;supplier;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
7;15;1;64;CStore Scan;0.1;0.1;0.089;10.176;176;25;176;0;1;373;104857600;524288000;108;nation;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
7;17;1;64;CStore Scan;0.06;0.06;0.046;10.176;176;25;176;0;1;373;104857600;524288000;108;nation;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
7;16;1;64;Vector Materialize;0.684;0.744;0.723;11.056;176;625;25;0;25;282;104857600;524288000;108;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;17;1
7;14;1;64;Vector Nest Loop;0.528;1.372;1.126;717.752;2;2;25;625;1;302;104857600;524288000;216;none;;;(((n1.n_name = 'FRANCE'::bpchar) AND (n2.n_name = 'GERMANY'::bpchar)) OR ((n1.n_name = 'GERMANY'::bpchar) AND (n2.n_name = 'FRANCE'::bpchar)));0;0;0;0;0;0;0;0;Inner;0;0;0;0;0;0;0;15,16;1
7;12;1;64;Vector Sonic Hash Join;12.662;31.197;2.08;23753.6;11363;80171;1000000;2;1;568;104857600;524288000;220;none;;;(supplier.s_nationkey = n1.n_nationkey);0;0;0;0;0;0.01;29.179;0.46875;Inner;216;168.174;7.663;0;104.946;0;0;13,14;1
7;11;16;64;Vector Streaming BROADCAST;173.627;193.72;0.098;116759;727232;1282736;80171;0;1;1552;104857600;524288000;220;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;173.848;13.1161;16;1;12;1
7;9;16;64;Vector Sonic Hash Join;1677.79;10201;399.909;322375;2054493;14619080;182301190;1282736;1;39616;104857600;524288000;250;none;;;(lineitem.l_suppkey = supplier.s_suppkey);0;0;0;0;0;17.054;9986.6;305652;Inner;220;11225.6;5953.65;0;4555.34;0;0;10,11;1
7;8;16;64;Vector Streaming BROADCAST;12125.7;14388.6;0.068;552302;131487552;233905280;14619080;0;1;4528;104857600;524288000;250;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;5585.25;6853.73;16;16;9;1
7;18;16;64;CStore Scan;338.176;338.176;3.802;101359;150000000;150000000;150000000;0;1;6768;104857600;524288000;16;orders;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
7;7;16;64;Vector Sonic Hash Join;4794.12;19520.9;1805.84;560328;2054493;14619080;233905280;150000000;1;3828932;104857600;524288000;250;none;;;(lineitem.l_orderkey = orders.o_orderkey);0;0;0;0;0;1145.95;17718.9;5.85938e+06;Inner;16;948.822;194.214;0;480.138;0;0;8,18;1
7;6;16;64;Vector Streaming LOCAL REDISTRIBUTE;1012.29;19356;1225.09;626578;2054493;14619080;14619080;0;1;5040;104857600;524288000;250;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;19024.4;257.678;16;16;7;1
8;0;1;64;Row Adapter;0.007;17950.8;17950.8;0;10;2;2;0;1;20;104857600;524288000;198;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;1;1
8;1;1;64;Vector Sort;0.215;17950.8;17950.8;0.025;10;2;2;0;1;279;104857600;524288000;198;none;;;;0;1;0;0;0;0;0;0;none;0;0;0;0;0;0;0;2;1
8;2;1;64;Vector Hash Aggregate;314.27;17950.6;17950.6;0.15;10;2;244821;0;1;560;104857600;524288000;198;none;;;;0;1;64;0;10;30.704;232.631;3.49609;none;0;0;0;0;0;0;0;3;1
8;3;1;64;Vector Sonic Hash Join;268.064;17636.3;5043.63;308289;24355;244821;244821;25;1;469;104857600;524288000;134;none;;;(supplier.s_nationkey = n2.n_nationkey);0;0;0;0;0;0.01;17611.3;3.22266;Inner;108;0;0;0;0;0;0;4,22;1
8;22;1;64;CStore Scan;0.205;0.205;0.186;10.176;176;25;176;0;1;373;104857600;524288000;108;nation;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
8;4;1;64;Vector Sonic Hash Join;549.741;17368.1;5043.08;307893;24355;244821;244821;1000000;1;22548;104857600;524288000;34;none;;;(lineitem.l_suppkey = supplier.s_suppkey);0;0;0;0;0;55.811;17236.2;35156.2;Inner;12;0;0;0;0;0;0;5,21;1
8;21;1;64;CStore Scan;39.396;39.396;2.018;20040;1000000;1000000;1000000;0;1;396;104857600;524288000;12;supplier;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
8;5;1;64;Vector Streaming LOCAL GATHER;774.177;16778.9;4929.37;307558;24355;244821;244821;0;1;222;104857600;524288000;38;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;15843.8;672.298;1;16;6;1
8;6;16;64;Vector Sonic Hash Join;455.968;17804.7;5036.77;307056;24355;244821;36494308;2148128;1;43152;104857600;524288000;38;none;;;(lineitem.l_partkey = part.p_partkey);0;0;0;0;0;12.236;17366.6;67129;Inner;8;119.029;17.15;0;33.9;0;0;7,19;1
8;19;16;64;Vector Streaming BROADCAST;155.837;370.34;0.137;141220;8533312;2148128;134258;0;1;2576;104857600;524288000;8;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;308.778;17.3133;16;16;20;1
8;8;16;64;CStore Scan;6677.55;6677.55;42.487;264582;600037902;600037902;600037902;0;1;14720;104857600;524288000;46;lineitem;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
8;11;16;64;CStore Scan;1160.33;1160.33;6.22;113078;46018094;45574624;150000000;0;1;9568;104857600;524288000;24;orders;;((o_orderdate >= '1995-01-01 00:00:00'::timestamp(0) without time zone) AND (o_orderdate <= '1996-12-31 00:00:00'::timestamp(0) without time zone));;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
8;14;8;64;CStore Scan;87.412;87.412;0.704;68011.7;15000000;15000000;15000000;0;1;3280;104857600;524288000;12;customer;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
8;17;8;64;CStore Scan;0.077;0.077;0.067;10.176;176;25;176;0;0;357;104857600;524288000;8;nation;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
8;18;8;64;CStore Scan;0.487;0.487;0.044;10.623;1;1;178;0;1;2647;104857600;524288000;4;region;;(r_name = 'AMERICA'::bpchar);;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
8;16;8;64;Vector Sonic Hash Join;0.543;1.107;0.193;10.6272;1;5;25;1;1;2736;104857600;524288000;4;none;;;(n1.n_regionkey = region.r_regionkey);0;0;0;0;0;0.011;0.088;0.0273438;Inner;4;0.054;0;0;0.005;0;0;17,18;1
8;15;8;64;Vector Streaming BROADCAST;0.056625;4.206;2.422;63011.9;64;40;5;0;1;760;104857600;524288000;4;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;3.46488;0.002625;8;8;16;1
8;13;8;64;Vector Sonic Hash Join;24.91;116.528;4.343;68949.2;85227;3001905;15000000;40;1;2736;104857600;524288000;8;none;;;(customer.c_nationkey = n1.n_nationkey);0;0;0;0;0;0.002;112.191;1.09375;Inner;4;300.494;82.854;0;53.165;0;0;14,15;1
8;12;16;64;Vector Streaming BROADCAST;249.266;336.623;0.777;135412;5454528;48030480;3001905;0;1;1520;104857600;524288000;8;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;259.141;31.6256;16;8;13;1
8;10;16;64;Vector Sonic Hash Join;1075.57;2572.53;640.237;115854;261466;9121411;45574624;48030480;1;806800;104857600;524288000;16;none;;;(orders.o_custkey = customer.c_custkey);0;0;0;0;0;276.37;1899.87;1.50095e+06;Inner;8;1500.65;422.367;0;235.967;0;0;11,12;1
8;9;16;64;Vector Streaming BROADCAST;1350.48;3155.04;251.301;189476;16733824;145942576;9121411;0;1;2736;104857600;524288000;16;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;2474.04;272.2;16;16;10;1
8;7;16;64;Vector Sonic Hash Join;7145.77;16978.4;4651.47;306820;3958970;36494308;600037902;145942576;1;3723712;104857600;524288000;46;none;;;(lineitem.l_orderkey = orders.o_orderkey);0;0;0;0;0;1125.19;12198.2;5.70088e+06;Inner;16;0;0;0;0;0;0;8,9;1
8;20;16;64;CStore Scan;231.947;231.947;0.536;72803.8;133333;134258;20000000;0;1;9798;104857600;524288000;8;part;;((p_type)::text = 'ECONOMY ANODIZED STEEL'::text);;0;0;0;0;0;0;0;0;none;0;147.417;8.893;0;13.654;0;0;;1
10;0;1;64;Row Adapter;0.02;13628.9;13628.9;0;20;20;20;0;1;74;104857600;524288000;310;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;1;1
10;1;1;64;Vector Limit;0.007;13628.8;13628.8;0.05;20;20;20;0;1;4;104857600;524288000;310;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;2;1
10;2;1;64;Vector Sort;2.081;13628.8;13628.8;0.05;20;20;640;0;1;449;104857600;524288000;310;none;;;;0;1;0;0;0;0;0;0;none;0;0;0;0;0;0;0;3;1
10;3;1;64;Vector Streaming LOCAL GATHER;1.21;13626.7;13464.8;1.04926;20;640;640;0;1;474;104857600;524288000;310;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;13623.9;0.96;1;32;4;1
10;4;32;64;Vector Limit;0.031;13639.4;13470.5;0.05;20;640;640;0;1;128;104857600;524288000;310;none;;;;0;0;0;0;0;0;0;0;none;0;0.25;0;0;0.222;0;0;5;1
10;5;32;64;Vector Sort;156.994;13639.4;13470.5;377081;150832524;640;3884218;0;1;14350;104857600;524288000;310;none;;;;0;1;0;0;0;0;0;0;none;0;0;0;0;0;0;0;6;1
10;11;32;64;CStore Scan;6531.04;6531.04;36.198;288021;147769332;148067261;600037902;0;1;26208;104857600;524288000;30;lineitem;;(l_returnflag = 'R'::bpchar);;0;0;0;0;0;0;0;0;none;0;6137.39;3807.64;0;1103.18;0;0;;1
